Last Week,Delivery,This Week,CPW
25,24,36,
19,0,18,
12,24,30,
11,24,34,
66,50,50,
44,0,40,
68,60,88,
55,0,41,
7,10,9,
16,0,10,
2.5,2,2.5,
3.6,7,7,
0,4,2,
98,0,80,
20,0,10,
43,0,42,
40,0,39,
1,4,4,
0,7,4,
3,3,5,
14,18,23,
7,12,14,
48,0,46,
19,0,17,
5,4,4.5,
2,1,1.5,
3,6,5,
34,0,30,
19,24,14,
38,24,38,
43,0,26,
17,24,24,
10,24,14,
16,24,26,
25,0,10,
33,0,16,
12,24,22,
14,12,9,
17,48,41,
29,24,36,
