Last Week,Delivery,This Week,CPW
26,24,32,
17,0,9,
26,0,23,
26,0,20,
71,0,10,
60,0,7,
80,0,29,
28,0,11,
11,0,2,
15,0,12,
3.5,0,1.5,
6,0,2,
1,3,1.5,
80,0,43,
55,0,31,
35,0,15,
36,0,27,
0,6,4,
5,4,7,
2,1,2,
13,6,7,
12,0,5,
34,0,31,
2,24,12,
3.5,2,2,
3.5,0,2,
3,3,2,
40,0,40,
32,24,19,
19,48,37,
70,0,48,
27,24,29,
7,36,17,
42,0,23,
60,0,44,
19,24,22,
30,24,35,
25,24,27,
23,48,41,
39,0,17,
